ticker,feature,n_obs,best_lag,min_pvalue,best_weekly_lag,min_weekly_pvalue,p_lag_1,p_lag_2,p_lag_3,p_lag_4,p_lag_5,p_lag_6,p_lag_7,p_lag_8,p_lag_9,p_lag_10,p_lag_11,p_lag_12,p_lag_13,p_lag_14,p_lag_15,p_lag_16,p_lag_17,p_lag_18,p_lag_19,p_lag_20,p_lag_21,p_lag_22,p_lag_23,p_lag_24,p_lag_25,p_lag_26,p_lag_27,p_lag_28,p_lag_29,p_lag_30,p_lag_31,p_lag_32,p_lag_33,p_lag_34,p_lag_35,p_lag_36,p_lag_37,p_lag_38,p_lag_39,p_lag_40,fdr_pvalue,weekly_fdr_pvalue
IHI,funder_count,1506,3,0.10337413337330927,5,0.21934040444173872,0.14340355517039602,0.15685396071705637,0.10337413337330927,0.22550596356533406,0.21934040444173872,0.21021172135756488,0.1251469026798366,0.19221776016038453,0.28383350242731004,0.37769093249518276,0.4553020901763686,0.4439208705546491,0.39974167963587004,0.3820510443918236,0.27146268685680197,0.3320161438751802,0.3961601974496178,0.45041201616114934,0.5082093913987671,0.3798359950317513,0.43848457181352574,0.4816755673626456,0.5411686139668297,0.5567964206250162,0.5487750587292771,0.5769706390974938,0.6164838096415399,0.6343914222753679,0.6809947149930333,0.7043855422835503,0.7185807973632277,0.7748106465413216,0.7887539761593929,0.7918488799092307,0.7630742758417254,0.7530866291085121,0.7779484668059132,0.7428003101253281,0.7856653940452843,0.741429977115417,0.28321445840344867,0.5126013089901091
IHI,subfield_entropy,1506,3,0.19278767535434446,5,0.2235771936494851,0.2922312475492441,0.5712934474991378,0.19278767535434446,0.355456351915684,0.2235771936494851,0.22213462027716246,0.29168023182728453,0.359140448080412,0.36759132994668275,0.4529841159757515,0.5538422709263021,0.5257999350205171,0.5872451680840489,0.6694480119049306,0.7004026220134367,0.7774922475248045,0.7333630937219351,0.784332414753727,0.8237950473705451,0.7906947417110586,0.7245868437744398,0.7884058624971524,0.819554233612972,0.8509197693771656,0.8706825771837736,0.8095696249175407,0.8350120944888796,0.7438257592019164,0.7938375833936016,0.6676519989607983,0.6486193562890583,0.6644703474221465,0.6296101429113824,0.6578981826440548,0.6302208768200718,0.6716776801312235,0.7291919696010121,0.7258978456589206,0.7772509909190084,0.7737900852355176,0.3436649865012227,0.5126013089901091
XHE,award_count_14d_avg,1506,40,0.2285833378816668,40,0.2285833378816668,0.3365460005414578,0.6095966719543199,0.7545273155397092,0.5213505290138823,0.6008961654422398,0.5948522291285716,0.6499642126641663,0.5088330266934269,0.6019492839237701,0.6421230529339479,0.6714034552535479,0.5224995788472049,0.3874352219136331,0.4160856000040146,0.4826250989042107,0.5394038186419712,0.5314016960822412,0.6092838264719534,0.6196508017281437,0.6685428523931338,0.7082192194714745,0.7850303140136109,0.8248093671311431,0.8561600294341001,0.7898949159836288,0.8493526776559859,0.7416289188301958,0.749897230188961,0.7862148090526474,0.800920290420975,0.47816741391718154,0.4442028542452134,0.45856709719286587,0.5424381606965745,0.4132804292268006,0.4031699840612357,0.3327599598191798,0.2737544550119604,0.2313978724622494,0.2285833378816668,0.3825272184958506,0.5126013089901091
IHI,avg_num_keywords_14d_avg,1506,4,0.16708580645961543,5,0.2350656525391889,0.5235300238689402,0.6591067088765528,0.6198756511758923,0.16708580645961543,0.2350656525391889,0.33315483279714964,0.339048590441122,0.3563746200223235,0.4148119891469754,0.4044542780906839,0.4456280173885451,0.4962641382254006,0.5166176438852272,0.5711504445835941,0.6530992789138543,0.6329482895384249,0.5230228005763369,0.5505796867324549,0.56431900278535,0.6060557065915728,0.6795113614310264,0.7423307198030009,0.7777478972369516,0.7835910807107936,0.8073603066755246,0.8310304829428947,0.8327436746782638,0.8648201605145558,0.8819993455085975,0.9007931100215261,0.9174549077117469,0.9169077030715436,0.9205003712073802,0.8384359752774211,0.8735544852727294,0.794118740842914,0.8698481453484965,0.868771761303906,0.8553994342906683,0.8747328071238245,0.3113871847656469,0.5126013089901091
XHE,daily_pubs_growth_14d,1506,1,0.11024004732211388,5,0.2375469480685872,0.11024004732211388,0.2430759451898246,0.19337763606273897,0.25989328865733535,0.2375469480685872,0.20382211935705552,0.18639322606755965,0.2579170978966977,0.27400079560951524,0.27097787337082,0.35021854342481634,0.3871308847667084,0.45192234991340374,0.3935870930885733,0.44355796093708183,0.4711710130139497,0.454325144056751,0.48742513508774254,0.5542502617642182,0.34830762030579504,0.40402171225290223,0.46461471391885734,0.5498869990677802,0.6403595668702364,0.6861946483736592,0.5766227567216136,0.5260549302273514,0.5848393906688389,0.6478371886477197,0.6352382664859014,0.6218918192097095,0.640807710649631,0.6796282379177789,0.636097316609334,0.648687319881796,0.6608477888925289,0.6290640537329576,0.6488738161848312,0.7160227200584051,0.6525899747834216,0.28321445840344867,0.5126013089901091
XHE,funder_count_14d_avg,1506,40,0.27946394406143255,40,0.27946394406143255,0.3573383087264754,0.6329712687664875,0.7728390068835744,0.590281029291245,0.6285547158790477,0.5895647122194947,0.650251271682253,0.5173000821377957,0.5660253978655343,0.5180787302142654,0.46526169026120634,0.36674579859655504,0.30595487511273883,0.355277201769616,0.42721549893625177,0.4872111748867256,0.4362005967389023,0.5051283531129258,0.45458361918836454,0.5130820761789979,0.5569945746480623,0.6406379165628366,0.6660975959582008,0.7260499965560312,0.6721681081535185,0.7501884791641767,0.6274330471464689,0.6610236457415117,0.7134971024509746,0.7179995313027139,0.4769317889652118,0.39326102781761785,0.39512975151290175,0.49330925796874503,0.4023580544360505,0.40169229909824306,0.40177013373884485,0.34626566519913177,0.308625154239309,0.27946394406143255,0.4242611836068841,0.5875908567445505
XHE,keyword_entropy,1506,5,0.2935534389991926,5,0.2935534389991926,0.790436481350815,0.9128995977779404,0.3268342288472652,0.40970927070176155,0.2935534389991926,0.31325537340869963,0.41094719173473276,0.556605363376613,0.6178855449627223,0.6707443861657374,0.5979718309788232,0.6620173800847358,0.7339441927612109,0.7156309846185198,0.7495471583409654,0.7182810864414559,0.7194823390839548,0.7696978465825126,0.7482442779746857,0.3933194922001286,0.4558203062740873,0.482164862185969,0.557011280399734,0.6208933329242025,0.5980056662867974,0.6464419814911821,0.6476752472624048,0.5818862189373348,0.6345444624359005,0.6585504743767805,0.5353186280537665,0.5335966707616768,0.5601711878389659,0.455564715868906,0.4619935279212138,0.4980048922177469,0.5241086944988235,0.5376270030744079,0.5832481719238078,0.5781841040527678,0.4298461071059606,0.6017845499483448
IHI,award_count,1506,1,0.15028790224484567,5,0.30671805233945687,0.15028790224484567,0.22260102897301562,0.15831754049448143,0.3291764769060046,0.30671805233945687,0.3090554525562512,0.2397253615609589,0.330564665816078,0.42999156524472587,0.5381478513494833,0.5794609038975211,0.5582801338967642,0.4954192091355213,0.4931314959619719,0.3177454801755505,0.3551114089554358,0.42246729209399747,0.48224687387086806,0.5057906760962074,0.40635813119420955,0.4609085363987321,0.48693411487226756,0.5517291789160415,0.5660091454587748,0.48160610233063117,0.539689642767449,0.5725169746546109,0.5785859751052945,0.632842592032995,0.6396449291162876,0.6857338994454707,0.7431055167351808,0.7672935073786205,0.7868954842239075,0.7769636905388141,0.7433170715058639,0.7536387816239256,0.7205286379614326,0.7661408909559478,0.7261499020837158,0.3080901996019336,0.6134361046789137
IHI,total_keyword_mentions,1506,1,0.10240156819636315,15,0.3264867698859325,0.10240156819636315,0.20754601322861216,0.15442197613543265,0.32767202505849935,0.3395647336731825,0.3045140826971355,0.2979349337860004,0.41525600846055105,0.5019588254300167,0.5262815134829759,0.593030459611128,0.5121825564527716,0.5131733193400685,0.44523705414430403,0.3264867698859325,0.3859705190454426,0.43775538827698396,0.4602005444404381,0.5284147530226084,0.4154992160055294,0.4607745801208305,0.5195165743530146,0.6347230754333621,0.6775272680147154,0.7020499783781583,0.7450033374773422,0.7302951850185494,0.7120162931501203,0.7389855792348077,0.7673558501558024,0.7998884123360088,0.844460362301213,0.8498652142439707,0.8066742615905445,0.7750062106313885,0.8089070346687023,0.8445011879386355,0.8175308024988039,0.8507976282190277,0.8404781926006275,0.28321445840344867,0.6162639042502158
XHE,daily_pubs_14d_avg,1506,12,0.23527245266336289,15,0.3269151222674524,0.5708718049703035,0.7999231448267221,0.8792457067343111,0.5618144359178885,0.4966112353396447,0.3507339371581767,0.3830715414442231,0.25927356860471307,0.3419880552644129,0.334909213628892,0.30022795648156964,0.23527245266336289,0.25555394594253894,0.29105255421674703,0.3269151222674524,0.3882152603002662,0.38408826939546253,0.46517450130468463,0.32491736165325774,0.3362039377871817,0.3391777147110948,0.389945172555079,0.4719405615375405,0.4991564573324436,0.5298188591476831,0.5887746364873132,0.5072665799882745,0.5260530815462692,0.607306099660849,0.6016619193867186,0.4619732243682866,0.43468901611606015,0.4696329404065993,0.5616855779506246,0.5233534325449309,0.52939250808821,0.5530750932163349,0.5083100968093195,0.49702670513725455,0.4821683382404748,0.3858468223679151,0.6162639042502158
IHI,avg_num_keywords,1506,22,0.29994254366597617,20,0.3306781925245061,0.9489356761530516,0.9880183905077448,0.9707324243503083,0.3175790452254892,0.42015545705978563,0.6369121465368002,0.6742872289316258,0.6548258101427955,0.6534604667829367,0.49532719904248357,0.5772648977405723,0.6273781488632609,0.5827233034997867,0.6444146918864928,0.5648134997693715,0.5234042487038353,0.5440913093253527,0.5822193762615775,0.4298301180094155,0.3306781925245061,0.3762765159925343,0.29994254366597617,0.33974736695227503,0.372982602068206,0.4301217525355923,0.464338209584626,0.43919994908591564,0.33705158216134595,0.3238996765738943,0.3509175927225304,0.36378996076045383,0.39884434722646445,0.431613316445216,0.5290454746806486,0.550823069236908,0.5041829965256781,0.5168734782179458,0.5604827119390778,0.6267506142134659,0.6628805361179124,0.4314962908878956,0.6162639042502158
