date,daily_pubs,core_count,award_count,funder_count,avg_num_keywords,core_share,award_share,funder_share,daily_pubs_7d_avg,daily_pubs_14d_avg,daily_pubs_30d_avg,core_count_7d_avg,core_count_14d_avg,core_count_30d_avg,award_count_7d_avg,award_count_14d_avg,award_count_30d_avg,funder_count_7d_avg,funder_count_14d_avg,funder_count_30d_avg,avg_num_keywords_7d_avg,avg_num_keywords_14d_avg,avg_num_keywords_30d_avg,daily_pubs_growth_1d,daily_pubs_growth_7d,daily_pubs_growth_14d,daily_pubs_zscore_30d,unique_keywords,keyword_entropy,total_keyword_mentions,top10_keyword_mentions,top10_keyword_concentration,unique_keywords_7d_avg,keyword_entropy_7d_avg,new_keyword_count,new_keyword_share,new_keyword_count_14d_avg,unique_subfields,subfield_entropy,dominant_subfield_share,dominant_subfield_changed,kw_count__artificial-intelligence,kw_count__chemistry,kw_count__composite-material,kw_count__computer-science,kw_count__engineering,kw_count__materials-science,kw_count__medicine,kw_count__nanotechnology,kw_count__organic-chemistry,kw_count__physics,sf_count__2204,sf_count__2741,sf_count__3607
2021-03-19,175,159,64,101,13.657142857142857,0.9085714285714286,0.3657142857142857,0.5771428571428572,143.57142857142858,142.14285714285714,163.86666666666667,136.42857142857142,136.14285714285714,152.86666666666667,56.142857142857146,58.785714285714285,64.83333333333333,86.0,87.71428571428571,94.9,13.820991994308855,13.671752538509326,13.658984790646448,-0.42622950819672134,0.054216867469879526,-0.04371584699453557,0.1150354103725108,1078,6.240382271200414,2390,448.0,0.18744769874476988,905.2857142857143,6.093751424364099,21.0,0.01948051948051948,14.857142857142858,2,0.6654455280457401,0.6171428571428571,0,29.0,67.0,32.0,47.0,25.0,76.0,70.0,31.0,37.0,34.0,108,67,0
2021-03-20,117,113,38,64,13.247863247863247,0.9658119658119658,0.3247863247863248,0.5470085470085471,145.71428571428572,145.92857142857142,161.56666666666666,138.42857142857142,139.85714285714286,150.46666666666667,56.285714285714285,59.785714285714285,63.4,85.85714285714286,89.71428571428571,93.3,13.650518676776715,13.668251699070987,13.653447615754432,-0.3314285714285714,0.1470588235294117,0.828125,-0.45922297823824976,775,6.04173966847161,1550,272.0,0.17548387096774193,909.8571428571429,6.098452305770278,8.0,0.01032258064516129,15.0,3,0.6808032560053857,0.717948717948718,0,12.0,40.0,23.0,29.0,13.0,50.0,52.0,18.0,18.0,17.0,84,30,3
2021-03-21,43,42,15,24,14.046511627906977,0.9767441860465116,0.3488372093023256,0.5581395348837209,144.42857142857142,139.42857142857142,158.23333333333332,137.28571428571428,133.5,147.56666666666666,56.142857142857146,57.357142857142854,61.96666666666667,85.0,85.5,91.63333333333334,13.709360997246941,13.672640056288225,13.667119215472544,-0.6324786324786325,-0.17307692307692313,-0.6791044776119404,-1.1602316804923898,387,5.621867807783938,604,103.0,0.17052980132450332,903.4285714285714,6.093636445326925,2.0,0.00516795865633075,13.5,2,0.6907114543575098,0.5348837209302325,0,6.0,15.0,5.0,12.0,6.0,14.0,18.0,7.0,12.0,8.0,23,20,0
2021-03-22,157,133,64,82,13.184713375796179,0.8471337579617835,0.40764331210191085,0.5222929936305732,148.57142857142858,140.57142857142858,160.76666666666668,139.57142857142858,133.07142857142858,149.43333333333334,57.42857142857143,56.714285714285715,62.833333333333336,86.0,84.71428571428571,92.66666666666667,13.647578979503537,13.630109451418548,13.632535587258342,2.6511627906976742,0.2265625,0.11347517730496448,-0.03832556648653072,944,6.132727162108235,2070,394.0,0.19033816425120773,911.1428571428571,6.084915700352382,14.0,0.014830508474576272,13.5,3,0.6753377976673212,0.6560509554140127,0,26.0,41.0,21.0,54.0,30.0,63.0,64.0,36.0,18.0,41.0,103,53,1
2021-03-23,188,183,79,114,13.606382978723405,0.973404255319149,0.42021276595744683,0.6063829787234043,159.28571428571428,141.0,162.73333333333332,150.28571428571428,133.5,151.3,61.0,56.785714285714285,63.93333333333333,93.28571428571429,84.21428571428571,93.6,13.514230403771231,13.616515142991412,13.615022255024574,0.197452229299363,0.663716814159292,0.03296703296703307,0.2572568327234858,1084,6.169378566461388,2558,518.0,0.20250195465207194,948.5714285714286,6.095467524897005,23.0,0.021217712177121772,13.571428571428571,3,0.6403220478271875,0.6968085106382979,0,23.0,76.0,36.0,49.0,38.0,96.0,73.0,36.0,42.0,49.0,131,56,1
2021-03-24,166,153,73,99,13.80722891566265,0.9216867469879518,0.4397590361445783,0.5963855421686747,164.42857142857142,141.78571428571428,163.4,154.57142857142858,134.0,151.76666666666668,63.57142857142857,56.92857142857143,64.16666666666667,97.14285714285714,84.35714285714286,94.1,13.596581787327434,13.628091401944275,13.641244954039815,-0.11702127659574468,0.2769230769230768,0.07096774193548394,0.02648527712879405,1028,6.197171967430951,2292,429.0,0.18717277486910994,976.1428571428571,6.111229336051273,11.0,0.010700389105058366,13.642857142857142,3,0.7221792532083706,0.6445783132530121,0,25.0,67.0,37.0,47.0,21.0,70.0,66.0,32.0,31.0,33.0,107,56,3
2021-03-25,164,136,68,94,13.439024390243903,0.8292682926829268,0.4146341463414634,0.573170731707317,144.28571428571428,143.28571428571428,162.0,131.28571428571428,133.64285714285714,149.66666666666666,57.285714285714285,57.0,63.666666666666664,82.57142857142857,84.64285714285714,93.03333333333333,13.56983819904846,13.645464272975682,13.629180071255064,-0.012048192771084376,-0.46229508196721314,0.14685314685314688,0.020439614469720094,989,6.139605919767651,2204,418.0,0.1896551724137931,897.8571428571429,6.077553337603455,21.0,0.021233569261880688,14.214285714285714,2,0.6824007175995919,0.573170731707317,0,53.0,53.0,18.0,67.0,24.0,54.0,75.0,17.0,20.0,37.0,94,70,0
2021-03-26,207,200,97,129,13.478260869565217,0.966183574879227,0.46859903381642515,0.6231884057971014,148.85714285714286,146.21428571428572,162.76666666666668,137.14285714285714,136.78571428571428,150.23333333333332,62.0,59.07142857142857,63.93333333333333,86.57142857142857,86.28571428571429,93.1,13.544283629394512,13.682637811851682,13.611788766907237,0.2621951219512195,0.18285714285714283,0.24698795180722888,0.45086213080463877,1207,6.291267986643993,2790,526.0,0.18853046594982079,916.2857142857143,6.084822725523966,15.0,0.012427506213753107,14.285714285714286,2,0.6490759314428827,0.6473429951690821,0,23.0,83.0,39.0,47.0,30.0,92.0,80.0,42.0,39.0,51.0,134,73,0
2021-03-27,110,104,31,62,13.954545454545455,0.9454545454545454,0.2818181818181818,0.5636363636363636,147.85714285714286,146.78571428571428,160.06666666666666,135.85714285714286,137.14285714285714,147.6,61.0,58.642857142857146,62.13333333333333,86.28571428571429,86.07142857142857,91.53333333333333,13.645238230349111,13.647878453562912,13.63924394698022,-0.4685990338164251,-0.05982905982905984,0.07843137254901955,-0.5087646202210778,733,5.970095444737342,1535,286.0,0.18631921824104233,910.2857142857143,6.07458783641907,6.0,0.008185538881309686,14.071428571428571,2,0.6029636624162399,0.7090909090909091,0,9.0,43.0,25.0,28.0,21.0,50.0,39.0,18.0,30.0,23.0,78,32,0
2021-03-28,39,30,8,11,12.41025641025641,0.7692307692307693,0.20512820512820512,0.28205128205128205,147.28571428571428,145.85714285714286,153.96666666666667,134.14285714285714,135.71428571428572,141.8,60.0,58.07142857142857,59.36666666666667,84.42857142857143,84.71428571428571,87.53333333333333,13.411487484970461,13.560424241108702,13.615231472967743,-0.6454545454545455,-0.09302325581395354,-0.25,-1.1492243642467803,301,5.376623536539219,484,88.0,0.18181818181818182,898.0,6.039552940526968,4.0,0.013289036544850499,13.857142857142858,3,0.7892129784079143,0.5384615384615384,1,6.0,9.0,9.0,10.0,3.0,16.0,19.0,4.0,4.0,8.0,17,21,1
2021-03-29,146,142,61,88,14.136986301369863,0.9726027397260274,0.4178082191780822,0.6027397260273972,145.71428571428572,147.14285714285714,155.2,135.42857142857142,137.5,143.1,59.57142857142857,58.5,60.2,85.28571428571429,85.64285714285714,88.2,13.54752647433813,13.597552726920835,13.63661725487885,2.7435897435897436,-0.07006369426751591,0.140625,-0.09227310192558925,978,6.177243227768911,2064,397.0,0.1923449612403101,902.8571428571429,6.045912378478493,13.0,0.013292433537832311,13.857142857142858,2,0.5344314638803342,0.773972602739726,1,18.0,58.0,37.0,39.0,30.0,75.0,43.0,38.0,22.0,37.0,113,33,0
2021-03-30,178,164,78,111,13.4438202247191,0.9213483146067416,0.43820224719101125,0.6235955056179775,144.28571428571428,151.78571428571428,158.46666666666667,132.71428571428572,141.5,146.36666666666667,59.42857142857143,60.214285714285715,61.833333333333336,84.85714285714286,89.07142857142857,90.46666666666667,13.524303223766086,13.519266813768658,13.62974459570282,0.2191780821917808,-0.05319148936170215,0.5752212389380531,0.1977300219063942,1068,6.212210352649049,2393,452.0,0.18888424571667364,900.5714285714286,6.052031205076731,14.0,0.013108614232209739,13.857142857142858,2,0.6270387284731244,0.6797752808988764,0,18.0,69.0,33.0,38.0,31.0,86.0,71.0,30.0,40.0,36.0,121,57,0
2021-03-31,198,176,72,101,13.303030303030303,0.8888888888888888,0.36363636363636365,0.51010101010101,148.85714285714286,156.64285714285714,144.66666666666666,136.0,145.28571428571428,134.66666666666666,59.285714285714285,61.42857142857143,59.1,85.14285714285714,91.14285714285714,85.9,13.452274850532891,13.524428318930164,13.636141902100126,0.1123595505617978,0.19277108433734935,0.523076923076923,1.0143947991300462,1169,6.298891376182877,2634,495.0,0.18792710706150342,920.7142857142857,6.066562549184148,23.0,0.019674935842600515,14.928571428571429,3,0.705385778328644,0.6565656565656566,0,31.0,67.0,30.0,61.0,34.0,77.0,91.0,37.0,29.0,38.0,130,65,3
2021-04-01,541,469,133,201,13.036968576709796,0.866913123844732,0.24584103512014788,0.37153419593345655,202.71428571428572,173.5,157.8,183.57142857142858,157.42857142857142,145.56666666666666,68.57142857142857,62.92857142857143,61.46666666666667,100.42857142857143,91.5,89.53333333333333,13.394838305742306,13.482338252395383,13.588621353523333,1.7323232323232323,2.298780487804878,0.7737704918032786,4.331222039593784,2264,6.622765440721126,7053,1232.0,0.17467744222316745,1102.857142857143,6.135585337891789,65.0,0.02871024734982332,17.142857142857142,3,0.7870198846573433,0.5249537892791127,0,82.0,143.0,69.0,144.0,97.0,171.0,282.0,54.0,55.0,135.0,284,244,13
2021-04-02,170,159,72,100,13.305882352941177,0.9352941176470588,0.4235294117647059,0.5882352941176471,197.42857142857142,173.14285714285714,158.3,177.71428571428572,157.42857142857142,146.76666666666668,65.0,63.5,61.8,96.28571428571429,91.42857142857143,90.33333333333333,13.370212803367442,13.457248216380977,13.576666894320295,-0.6857670979667283,-0.17874396135265702,-0.02857142857142858,0.132204852732905,1005,6.146065090443161,2262,452.0,0.19982316534040673,1074.0,6.114842067005955,12.0,0.011940298507462687,16.5,3,0.7069996200210287,0.6647058823529411,0,26.0,69.0,25.0,54.0,32.0,75.0,65.0,31.0,32.0,43.0,113,54,3
2021-04-03,58,52,18,33,14.96551724137931,0.896551724137931,0.3103448275862069,0.5689655172413793,190.0,168.92857142857142,155.16666666666666,170.28571428571428,153.07142857142858,144.36666666666667,63.142857142857146,62.07142857142857,59.9,92.14285714285714,89.21428571428571,88.53333333333333,13.514637344343708,13.579937787346411,13.63099992517329,-0.6588235294117647,-0.4727272727272728,-0.5042735042735043,-1.0758988622064336,531,5.833747200881389,868,162.0,0.18663594470046083,1045.142857142857,6.095363746455105,11.0,0.02071563088512241,16.714285714285715,3,0.7126393092746085,0.6551724137931034,0,5.0,21.0,19.0,13.0,14.0,31.0,19.0,8.0,11.0,21.0,38,19,1
2021-04-04,43,41,18,29,13.534883720930232,0.9534883720930233,0.4186046511627907,0.6744186046511628,190.57142857142858,168.92857142857142,150.5,171.85714285714286,153.0,140.1,64.57142857142857,62.285714285714285,58.266666666666666,94.71428571428571,89.57142857142857,85.66666666666667,13.675298388725682,13.54339293684807,13.610213717692458,-0.2586206896551724,0.10256410256410264,0.0,-1.1640820573780828,367,5.559124329280283,582,108.0,0.18556701030927836,1054.5714285714287,6.121435288275257,2.0,0.005449591280653951,16.714285714285715,2,0.6310051928046935,0.6744186046511628,0,5.0,18.0,13.0,7.0,6.0,23.0,12.0,7.0,7.0,10.0,29,14,0
2021-04-05,139,128,48,78,13.266187050359711,0.920863309352518,0.34532374100719426,0.5611510791366906,189.57142857142858,167.64285714285714,153.0,169.85714285714286,152.64285714285714,142.33333333333334,62.714285714285715,61.142857142857146,59.06666666666667,93.28571428571429,89.28571428571429,87.06666666666666,13.550898495724232,13.54921248503118,13.609190786037782,2.2325581395348837,-0.047945205479452024,-0.1146496815286624,-0.15388518293320838,906,6.143278231133047,1844,361.0,0.1957700650759219,1044.2857142857142,6.116583145898704,22.0,0.024282560706401765,17.285714285714285,3,0.6466795471615928,0.697841726618705,0,21.0,55.0,21.0,43.0,26.0,64.0,42.0,29.0,26.0,34.0,97,41,1
2021-04-06,117,111,59,76,13.213675213675213,0.9487179487179487,0.5042735042735043,0.6495726495726496,180.85714285714286,162.57142857142858,152.43333333333334,162.28571428571428,147.5,141.66666666666666,60.0,59.714285714285715,59.4,88.28571428571429,86.57142857142857,86.83333333333333,13.518020637003676,13.521161930384881,13.58347747226477,-0.15827338129496404,-0.3426966292134831,-0.37765957446808507,-0.388752352582169,781,6.05637286973424,1546,293.0,0.18952134540750323,1003.2857142857143,6.094320648339446,14.0,0.01792573623559539,16.642857142857142,2,0.6701416654949206,0.6068376068376068,0,25.0,41.0,18.0,37.0,20.0,45.0,50.0,20.0,17.0,20.0,71,46,0
2021-04-07,192,186,96,129,13.96875,0.96875,0.5,0.671875,180.0,164.42857142857142,154.13333333333333,163.71428571428572,149.85714285714286,143.23333333333332,63.42857142857143,61.357142857142854,60.166666666666664,92.28571428571429,88.71428571428571,88.03333333333333,13.613123450856492,13.532699150694693,13.589764410799047,0.641025641025641,-0.030303030303030276,0.15662650602409633,0.41433030235295204,1192,6.2772829648822395,2682,499.0,0.186055182699478,1006.5714285714286,6.091233732439355,25.0,0.02097315436241611,17.642857142857142,3,0.7119106776979623,0.6197916666666666,0,26.0,86.0,36.0,51.0,33.0,81.0,69.0,34.0,43.0,40.0,119,71,2
2021-04-08,190,166,80,113,13.91578947368421,0.8736842105263158,0.42105263157894735,0.5947368421052631,129.85714285714286,166.28571428571428,154.4,120.42857142857143,152.0,142.86666666666667,55.857142857142854,62.214285714285715,60.233333333333334,79.71428571428571,90.07142857142857,87.76666666666667,13.738669293281408,13.566753799511858,13.593733950031744,-0.01041666666666663,-0.6487985212569316,0.15853658536585358,0.389134797331903,1126,6.26796418477267,2644,504.0,0.19062027231467474,844.0,6.040547838732434,21.0,0.018650088809946713,17.642857142857142,3,0.689429339073254,0.6578947368421053,0,35.0,72.0,34.0,65.0,34.0,85.0,72.0,35.0,26.0,46.0,125,63,2
2021-04-09,146,133,70,85,13.36986301369863,0.910958904109589,0.4794520547945205,0.5821917808219178,126.42857142857143,161.92857142857142,154.1,116.71428571428571,147.21428571428572,142.43333333333334,55.57142857142857,60.285714285714285,60.2,77.57142857142857,86.92857142857143,87.36666666666666,13.74780938767533,13.559011095521386,13.584557340810948,-0.2315789473684211,-0.14117647058823535,-0.2946859903381642,-0.08852719842702203,961,6.200984592716516,1952,358.0,0.1834016393442623,837.7142857142857,6.04839348191434,17.0,0.01768990634755463,17.785714285714285,3,0.7212779855959001,0.6232876712328768,0,31.0,47.0,20.0,46.0,20.0,57.0,60.0,23.0,18.0,36.0,91,53,2
2021-04-10,67,63,24,31,14.194029850746269,0.9402985074626866,0.3582089552238806,0.4626865671641791,127.71428571428571,158.85714285714286,151.56666666666666,118.28571428571429,144.28571428571428,139.83333333333334,56.42857142857143,59.785714285714285,58.766666666666666,77.28571428571429,84.71428571428571,85.4,13.637596903299182,13.576117123821446,13.617831529309013,-0.5410958904109588,0.15517241379310343,-0.3909090909090909,-0.9111585395919313,545,5.846958479357685,951,171.0,0.17981072555205047,839.7142857142857,6.050280807410955,8.0,0.014678899082568808,17.928571428571427,3,0.8066529392827364,0.6119402985074627,0,13.0,26.0,5.0,20.0,9.0,30.0,26.0,10.0,11.0,21.0,41,23,3
2021-04-11,44,39,15,21,13.431818181818182,0.8863636363636364,0.3409090909090909,0.4772727272727273,127.85714285714286,159.21428571428572,147.5,118.0,144.92857142857142,135.93333333333334,56.0,60.285714285714285,57.0,76.14285714285714,85.42857142857143,82.56666666666666,13.622873254854602,13.649085821790141,13.633631091192914,-0.34328358208955223,0.023255813953488413,0.1282051282051282,-1.0924240864689452,372,5.585629576561434,591,107.0,0.18104906937394247,840.4285714285714,6.054067271308262,2.0,0.005376344086021506,17.785714285714285,2,0.5859526183035508,0.7272727272727273,0,6.0,21.0,11.0,9.0,8.0,17.0,12.0,8.0,10.0,5.0,32,12,0
2021-04-12,148,126,67,84,13.56081081081081,0.8513513513513513,0.4527027027027027,0.5675675675675675,129.14285714285714,159.35714285714286,149.03333333333333,117.71428571428571,143.78571428571428,136.83333333333334,58.714285714285715,60.714285714285715,58.0,77.0,85.14285714285714,83.2,13.664962363490474,13.607930429607352,13.604285569200334,2.3636363636363638,0.06474820143884896,0.013698630136986356,-0.010950257127405138,927,6.135065260442706,2007,379.0,0.18883906327852515,843.4285714285714,6.05289398978107,22.0,0.023732470334412083,18.428571428571427,3,0.7343904585823962,0.5945945945945946,0,37.0,38.0,19.0,55.0,25.0,59.0,62.0,25.0,19.0,40.0,88,58,2
2021-04-13,211,152,67,108,13.251184834123222,0.7203791469194313,0.3175355450236967,0.5118483412322274,142.57142857142858,161.71428571428572,154.33333333333334,123.57142857142857,142.92857142857142,140.23333333333332,59.857142857142854,59.92857142857143,59.7,81.57142857142857,84.92857142857143,85.8,13.670320880697332,13.594170758850506,13.591504550850594,0.42567567567567566,0.8034188034188035,0.1853932584269662,0.6078441432011639,1128,6.175282689877781,2796,524.0,0.18741058655221746,893.0,6.069881106944433,19.0,0.016843971631205674,18.785714285714285,3,0.7400670238805618,0.5023696682464455,1,76.0,61.0,24.0,98.0,23.0,67.0,84.0,21.0,32.0,38.0,103,106,2
2021-04-14,142,140,68,86,13.387323943661972,0.9859154929577465,0.4788732394366197,0.6056338028169014,135.42857142857142,157.71428571428572,154.8,117.0,140.35714285714286,141.0,55.857142857142854,59.642857142857146,60.13333333333333,75.42857142857143,83.85714285714286,86.16666666666667,13.587260015506185,13.600191733181337,13.583842432305994,-0.3270142180094787,-0.26041666666666663,-0.2828282828282829,-0.13744574683892213,925,6.139338868353952,1901,380.0,0.1998947922146239,854.8571428571429,6.050174807440392,20.0,0.021621621621621623,18.571428571428573,2,0.629806419436397,0.676056338028169,1,25.0,54.0,29.0,44.0,34.0,63.0,45.0,25.0,29.0,32.0,96,46,0
2021-04-15,170,160,62,101,13.211764705882352,0.9411764705882353,0.36470588235294116,0.5941176470588235,132.57142857142858,131.21428571428572,156.7,116.14285714285714,118.28571428571429,142.73333333333332,53.285714285714285,54.57142857142857,60.4,73.71428571428571,76.71428571428571,87.43333333333334,13.486685048677348,13.612677170979378,13.539573822207085,0.19718309859154926,-0.10526315789473684,-0.6857670979667283,0.1432626652547641,1047,6.213377709704996,2246,417.0,0.1856634016028495,843.5714285714286,6.042376739573581,22.0,0.021012416427889206,15.5,2,0.6560778229196065,0.6352941176470588,0,28.0,65.0,26.0,40.0,28.0,66.0,78.0,33.0,33.0,20.0,108,62,0
2021-04-16,184,178,83,118,13.668478260869565,0.967391304347826,0.45108695652173914,0.6413043478260869,138.0,132.21428571428572,158.5,122.57142857142857,119.64285714285714,144.56666666666666,55.142857142857146,55.357142857142854,61.333333333333336,78.42857142857143,78.0,88.96666666666667,13.529344369701766,13.63857687868855,13.55416412321043,0.08235294117647052,0.26027397260273966,0.08235294117647052,0.27471096489761876,1083,6.199001396661282,2515,490.0,0.19483101391650098,861.0,6.042093425851405,18.0,0.01662049861495845,15.928571428571429,2,0.6232117636547544,0.6847826086956522,0,22.0,78.0,36.0,37.0,18.0,100.0,65.0,42.0,47.0,45.0,126,58,0
2021-04-17,55,54,18,32,14.272727272727273,0.9818181818181818,0.32727272727272727,0.5818181818181818,136.28571428571428,132.0,150.16666666666666,121.28571428571429,119.78571428571429,136.4,54.285714285714285,55.357142857142854,58.2,78.57142857142857,77.92857142857143,83.5,13.540586858556196,13.589091880927688,13.575714048694783,-0.7010869565217391,-0.17910447761194026,-0.051724137931034475,-1.0516666794605145,460,5.6608276774631605,785,164.0,0.2089171974522293,848.8571428571429,6.015503311295045,4.0,0.008695652173913044,15.428571428571429,3,0.5952302861497554,0.8,0,6.0,26.0,15.0,17.0,18.0,28.0,19.0,7.0,14.0,14.0,44,9,2
2021-04-18,63,59,23,37,14.26984126984127,0.9365079365079365,0.36507936507936506,0.5873015873015873,139.0,133.42857142857142,146.43333333333334,124.14285714285714,121.07142857142857,133.06666666666666,55.42857142857143,55.714285714285715,56.833333333333336,80.85714285714286,78.5,81.36666666666666,13.660304442559495,13.641588848707048,13.596137329118061,0.1454545454545455,0.4318181818181819,0.4651162790697674,-0.9099291185781605,514,5.769719839388715,899,172.0,0.19132369299221358,869.1428571428571,6.0418019202703706,4.0,0.007782101167315175,15.571428571428571,2,0.5666528718485286,0.746031746031746,0,5.0,27.0,18.0,15.0,13.0,31.0,20.0,14.0,18.0,11.0,47,16,0
2021-04-19,191,184,78,123,13.476439790575917,0.9633507853403142,0.4083769633507853,0.643979057591623,145.14285714285714,137.14285714285714,148.9,132.42857142857142,125.07142857142857,135.43333333333334,57.0,57.857142857142854,58.166666666666664,86.42857142857143,81.71428571428571,83.33333333333333,13.648251439668796,13.656606901579634,13.603756547208487,2.0317460317460316,0.29054054054054057,0.3741007194244603,0.4582944303225955,1157,6.283284632146647,2574,508.0,0.19735819735819735,902.0,6.062976116228077,11.0,0.00950734658599827,14.785714285714286,2,0.5520436014001291,0.7591623036649214,0,26.0,79.0,45.0,56.0,33.0,95.0,54.0,46.0,34.0,40.0,145,46,0
2021-04-20,226,221,81,131,13.491150442477876,0.9778761061946902,0.3584070796460177,0.5796460176991151,147.28571428571428,144.92857142857142,155.0,142.28571428571428,132.92857142857142,141.4,59.0,59.42857142857143,60.36666666666667,89.71428571428571,85.64285714285714,86.9,13.682532240862317,13.676426560779825,13.585244507694183,0.18324607329842935,0.07109004739336489,0.9316239316239316,0.7828332719230514,1294,6.33309910798973,3049,549.0,0.18005903574942606,925.7142857142857,6.0855213188154975,25.0,0.019319938176197836,15.571428571428571,2,0.6116122595809761,0.6991150442477876,0,23.0,96.0,44.0,41.0,29.0,100.0,85.0,44.0,41.0,46.0,158,68,0
2021-04-21,205,195,92,129,13.448780487804878,0.9512195121951219,0.44878048780487806,0.6292682926829268,156.28571428571428,145.85714285714286,156.6,150.14285714285714,133.57142857142858,143.46666666666667,62.42857142857143,59.142857142857146,61.3,95.85714285714286,85.64285714285714,88.46666666666667,13.691311747168447,13.639285881337317,13.594046744761139,-0.09292035398230092,0.443661971830986,0.06770833333333326,0.5310530353133153,1189,6.277149378683872,2757,536.0,0.19441421835328254,963.4285714285714,6.105208534576915,19.0,0.0159798149705635,15.142857142857142,2,0.6001744866513128,0.7121951219512195,0,46.0,72.0,36.0,64.0,32.0,89.0,86.0,32.0,34.0,45.0,146,59,0
2021-04-22,186,182,83,104,13.844086021505376,0.978494623655914,0.44623655913978494,0.5591397849462365,158.57142857142858,145.57142857142858,156.53333333333333,153.28571428571428,134.71428571428572,143.43333333333334,65.42857142857143,59.357142857142854,61.43333333333333,96.28571428571429,85.0,88.13333333333334,13.78164336368602,13.634164206181685,13.601970179520539,-0.09268292682926826,0.09411764705882364,-0.021052631578947323,0.32339228025922057,1096,6.195041845752084,2575,498.0,0.19339805825242717,970.4285714285714,6.102589125440785,20.0,0.01824817518248175,15.071428571428571,3,0.7018909608927265,0.6397849462365591,0,31.0,73.0,31.0,57.0,32.0,79.0,87.0,35.0,28.0,45.0,119,65,2
2021-04-23,153,144,68,94,13.88888888888889,0.9411764705882353,0.4444444444444444,0.6143790849673203,154.14285714285714,146.07142857142858,156.1,148.42857142857142,135.5,143.13333333333333,63.285714285714285,59.214285714285715,61.266666666666666,92.85714285714286,85.64285714285714,87.96666666666667,13.81313059626021,13.67123748298099,13.60469217862808,-0.17741935483870963,-0.1684782608695652,0.047945205479452024,-0.034027692719876795,977,6.162376951481253,2125,429.0,0.20188235294117646,955.2857142857143,6.0973570618436375,11.0,0.011258955987717503,14.642857142857142,2,0.5676566971046663,0.7450980392156863,0,28.0,60.0,28.0,55.0,33.0,73.0,54.0,29.0,27.0,42.0,114,39,0
2021-04-24,117,113,49,76,13.153846153846153,0.9658119658119658,0.4188034188034188,0.6495726495726496,163.0,149.64285714285714,154.53333333333333,156.85714285714286,139.07142857142858,142.36666666666667,67.71428571428571,61.0,60.63333333333333,99.14285714285714,88.85714285714286,87.36666666666666,13.653290436420052,13.596938647488122,13.59518623741482,-0.23529411764705888,1.1272727272727274,0.7462686567164178,-0.4108437395950269,782,6.061898818058517,1539,286.0,0.18583495776478232,1001.2857142857143,6.154652939071546,12.0,0.015345268542199489,14.928571428571429,3,0.6973931100931874,0.6752136752136753,0,16.0,46.0,22.0,27.0,27.0,50.0,42.0,20.0,20.0,16.0,79,36,2
2021-04-25,50,41,25,32,13.8,0.82,0.5,0.64,161.14285714285714,150.07142857142858,149.3,154.28571428571428,139.21428571428572,137.06666666666666,68.0,61.714285714285715,58.233333333333334,98.42857142857143,89.64285714285714,84.13333333333334,13.586170255014155,13.623237348786827,13.605910875095981,-0.5726495726495726,-0.2063492063492064,0.13636363636363646,-1.0713312325483004,403,5.543847830019634,690,144.0,0.20869565217391303,985.4285714285714,6.122385509161676,4.0,0.009925558312655087,15.071428571428571,3,0.5296435025403523,0.84,0,7.0,14.0,14.0,15.0,16.0,34.0,14.0,17.0,2.0,11.0,42,6,2
2021-04-26,148,141,63,84,13.493243243243244,0.9527027027027027,0.42567567567567566,0.5675675675675675,155.0,150.07142857142858,150.56666666666666,148.14285714285714,140.28571428571428,138.3,65.85714285714286,61.42857142857143,59.3,92.85714285714286,89.64285714285714,84.86666666666666,13.588570748252346,13.618411093960571,13.59053413471924,1.96,-0.22513089005235598,0.0,-0.0277772048143832,995,6.249528231310615,1997,350.0,0.17526289434151227,962.2857142857143,6.117563166185101,14.0,0.01407035175879397,14.5,2,0.6482791673644765,0.6486486486486487,0,27.0,53.0,22.0,46.0,17.0,59.0,53.0,19.0,25.0,29.0,96,52,0
2021-04-27,177,148,71,103,14.028248587570621,0.8361581920903954,0.4011299435028249,0.5819209039548022,148.0,147.64285714285714,155.16666666666666,137.71428571428572,140.0,142.23333333333332,64.42857142857143,61.714285714285715,61.4,88.85714285714286,89.28571428571429,87.93333333333334,13.665299054694168,13.67391564777824,13.644467207296382,0.19594594594594605,-0.2168141592920354,-0.16113744075829384,0.24221403443645642,1114,6.273448463959683,2483,457.0,0.18405155054369715,936.5714285714286,6.10904164560938,22.0,0.019748653500897665,14.714285714285714,3,0.6229804976152878,0.7175141242937854,0,30.0,63.0,22.0,59.0,40.0,73.0,66.0,30.0,28.0,46.0,127,49,1
2021-04-28,206,190,77,111,13.533980582524272,0.9223300970873787,0.3737864077669903,0.5388349514563107,148.14285714285714,152.21428571428572,157.16666666666666,137.0,143.57142857142858,143.83333333333334,62.285714285714285,62.357142857142854,61.93333333333333,86.28571428571429,91.07142857142857,88.7,13.677470496796937,13.684391121982694,13.624367016668193,0.16384180790960445,0.004878048780487809,0.45070422535211274,0.5391203833362936,1227,6.336747080323978,2788,511.0,0.1832855093256815,942.0,6.1175556029865374,15.0,0.012224938875305624,14.357142857142858,3,0.6757577482912838,0.6456310679611651,0,33.0,78.0,35.0,66.0,25.0,85.0,78.0,39.0,35.0,37.0,133,72,1
