ticker,horizon_weeks,train_months,task,feature_set,model,metric,mean_score,std_score,n_folds
IHI,7,2,regression,B_market_plus_literature,lasso,rmse,0.08319749517753011,0.06177734151764323,68
IHI,7,2,regression,B_market_plus_literature,random_forest,rmse,0.06854853555848517,0.05066473134554352,68
IHI,7,2,regression,B_market_plus_literature,xgboost,rmse,0.0708472604417535,0.05163702341607738,68
IHI,7,2,classification,A_market_only,lasso,accuracy,0.5391124959675353,0.32547638599807754,69
IHI,7,2,classification,A_market_only,random_forest,accuracy,0.5277655960374098,0.344561060361386,69
IHI,7,2,classification,A_market_only,xgboost,accuracy,0.521650556189408,0.327299873510657,69
IHI,7,2,classification,B_market_plus_literature,lasso,accuracy,0.5722652136441808,0.33308162032030286,69
IHI,7,2,classification,B_market_plus_literature,random_forest,accuracy,0.5579946314201611,0.3294875342366274,69
IHI,7,2,classification,B_market_plus_literature,xgboost,accuracy,0.5518806539749729,0.3251421726500994,69
IHI,7,3,regression,A_market_only,lasso,rmse,0.09581058136502346,0.11429500668736524,68
IHI,7,3,regression,A_market_only,random_forest,rmse,0.06857291239180198,0.04085033564465351,68
IHI,7,3,regression,A_market_only,xgboost,rmse,0.07016794378946968,0.04433537997508627,68
IHI,7,3,regression,B_market_plus_literature,lasso,rmse,0.08348658085369125,0.06108274516720173,68
IHI,7,3,regression,B_market_plus_literature,random_forest,rmse,0.06724803964227584,0.04547384329139541,68
IHI,7,3,regression,B_market_plus_literature,xgboost,rmse,0.0678355346030988,0.04562081228686416,68
IHI,7,3,classification,A_market_only,lasso,accuracy,0.5415882103724109,0.33354617254970387,69
IHI,7,3,classification,A_market_only,random_forest,accuracy,0.521900701803199,0.3267744680973526,69
IHI,7,3,classification,A_market_only,xgboost,accuracy,0.5201391374408983,0.3325025974753005,69
IHI,7,3,classification,B_market_plus_literature,lasso,accuracy,0.5752430282327804,0.3332014619366029,69
IHI,7,3,classification,B_market_plus_literature,random_forest,accuracy,0.5333582710858602,0.3360524970018168,69
IHI,7,3,classification,B_market_plus_literature,xgboost,accuracy,0.5219733041143846,0.3326108356543064,69
IHI,8,1,regression,A_market_only,lasso,rmse,0.08620349692848567,0.07584206521430371,67
IHI,8,1,regression,A_market_only,random_forest,rmse,0.07595906026756497,0.051862697246858706,67
IHI,8,1,regression,A_market_only,xgboost,rmse,0.0762910135681129,0.05282157647354312,67
IHI,8,1,regression,B_market_plus_literature,lasso,rmse,0.09274830471937176,0.07481368234183335,67
IHI,8,1,regression,B_market_plus_literature,random_forest,rmse,0.0773012653749189,0.05317636322172741,67
IHI,8,1,regression,B_market_plus_literature,xgboost,rmse,0.07739421336835582,0.05536702520374101,67
IHI,8,1,classification,A_market_only,lasso,accuracy,0.5301995106342932,0.3570196713418794,69
IHI,8,1,classification,A_market_only,random_forest,accuracy,0.5437784327347555,0.35740800506500847,69
IHI,8,1,classification,A_market_only,xgboost,accuracy,0.5420195530930779,0.35795069326512724,69
IHI,8,1,classification,B_market_plus_literature,lasso,accuracy,0.5527733020470061,0.34522544463738214,69
IHI,8,1,classification,B_market_plus_literature,random_forest,accuracy,0.5564985313716783,0.36014557012747,69
IHI,8,1,classification,B_market_plus_literature,xgboost,accuracy,0.5361125216661978,0.3655094352442611,69
IHI,8,2,regression,A_market_only,lasso,rmse,0.09256667765185121,0.08702383863784852,67
IHI,8,2,regression,A_market_only,random_forest,rmse,0.07410486392294835,0.050085599854043365,67
IHI,8,2,regression,A_market_only,xgboost,rmse,0.0733242794506894,0.049310497236452915,67
IHI,8,2,regression,B_market_plus_literature,lasso,rmse,0.09552756172213993,0.08723122783234762,67
IHI,8,2,regression,B_market_plus_literature,random_forest,rmse,0.07290143995173178,0.05366212503686089,67
IHI,8,2,regression,B_market_plus_literature,xgboost,rmse,0.07369143038743824,0.05449102849126618,67
IHI,8,2,classification,A_market_only,lasso,accuracy,0.5398411966216163,0.3226400969089789,69
IHI,8,2,classification,A_market_only,random_forest,accuracy,0.5523240707600472,0.3311445448133411,69
IHI,8,2,classification,A_market_only,xgboost,accuracy,0.5537120138950802,0.32808656868976716,69
IHI,8,2,classification,B_market_plus_literature,lasso,accuracy,0.5633424800472854,0.3172300981701025,69
IHI,8,2,classification,B_market_plus_literature,random_forest,accuracy,0.5578716295809122,0.34063115345711126,69
IHI,8,2,classification,B_market_plus_literature,xgboost,accuracy,0.5620922760013397,0.334602259091671,69
IHI,8,3,regression,A_market_only,lasso,rmse,0.09306024789650193,0.0858659347970171,67
IHI,8,3,regression,A_market_only,random_forest,rmse,0.07376521224764887,0.04640154972087953,67
IHI,8,3,regression,A_market_only,xgboost,rmse,0.07331529364330125,0.046947505469075806,67
IHI,8,3,regression,B_market_plus_literature,lasso,rmse,0.09349617717783028,0.08350285822351818,67
