ticker,horizon_weeks,train_months,task,feature_set,model,metric,mean_score,std_score,n_folds
XBI,4,2,classification,B_market_plus_literature,lasso,accuracy,0.523760544783755,0.2948156525423478,70
XBI,4,2,regression,A_market_only,xgboost,rmse,0.10233547564915871,0.06170893361239727,69
XBI,4,2,regression,B_market_plus_literature,xgboost,rmse,0.10356626339340008,0.06424388954445792,69
XBI,4,3,classification,A_market_only,lasso,accuracy,0.5341538959387929,0.3012328809883749,69
XBI,4,3,classification,B_market_plus_literature,lasso,accuracy,0.5639026750010733,0.2831002395533589,69
XBI,4,3,regression,A_market_only,xgboost,rmse,0.09655413393081635,0.05659889121203513,68
XBI,4,3,regression,B_market_plus_literature,random_forest,rmse,0.09141900483956683,0.056092728170554246,68
XBI,5,1,classification,A_market_only,xgboost,accuracy,0.5080934054503848,0.36757767724793,70
XBI,5,1,classification,B_market_plus_literature,random_forest,accuracy,0.5260312766671055,0.33943294461040474,70
XBI,5,1,regression,A_market_only,random_forest,rmse,0.11246196693653118,0.07982622895404554,69
XBI,5,1,regression,B_market_plus_literature,random_forest,rmse,0.10923098754271086,0.0780089079271825,69
XBI,5,2,classification,A_market_only,xgboost,accuracy,0.515892880139366,0.3309727531727367,70
XBI,5,2,classification,B_market_plus_literature,lasso,accuracy,0.5143674827950736,0.3272830346875071,70
XBI,5,2,regression,A_market_only,random_forest,rmse,0.11697057655133859,0.07928788868625697,69
XBI,5,2,regression,B_market_plus_literature,random_forest,rmse,0.11431566543384457,0.07015068671632578,69
XBI,5,3,classification,A_market_only,lasso,accuracy,0.5307260963315088,0.3284970679109682,69
XBI,5,3,classification,B_market_plus_literature,lasso,accuracy,0.5035720495028027,0.31672747002609564,69
XBI,5,3,regression,A_market_only,xgboost,rmse,0.11242443747227207,0.07311506828472972,68
XBI,5,3,regression,B_market_plus_literature,random_forest,rmse,0.10385326067015443,0.06573887669045841,68
XBI,6,1,classification,A_market_only,lasso,accuracy,0.49811226094680483,0.36561847908734874,69
XBI,6,1,classification,B_market_plus_literature,lasso,accuracy,0.4935230756044606,0.3538845061520863,69
XBI,6,1,regression,A_market_only,random_forest,rmse,0.12477281537184606,0.08362145421422733,68
XBI,6,1,regression,B_market_plus_literature,random_forest,rmse,0.12334965481796178,0.08538024062527123,68
XBI,6,2,classification,A_market_only,lasso,accuracy,0.5312710730828332,0.33742922798196695,69
XBI,6,2,classification,B_market_plus_literature,lasso,accuracy,0.5047642233842612,0.33531701909767203,69
XBI,6,2,regression,A_market_only,random_forest,rmse,0.12183559127653554,0.07942633402068666,68
XBI,6,2,regression,B_market_plus_literature,random_forest,rmse,0.12121080551217389,0.07735860159891225,68
XBI,6,3,classification,A_market_only,lasso,accuracy,0.5036487650356917,0.3562306449539674,69
XBI,6,3,classification,B_market_plus_literature,lasso,accuracy,0.5097342298864536,0.3324720544505537,69
XBI,6,3,regression,A_market_only,xgboost,rmse,0.12481111226946465,0.07661712127189431,68
XBI,6,3,regression,B_market_plus_literature,xgboost,rmse,0.1179276374106648,0.07586202897754,68
XBI,7,1,classification,A_market_only,xgboost,accuracy,0.4958681359984713,0.39803689890218835,69
XBI,7,1,classification,B_market_plus_literature,xgboost,accuracy,0.4951729584601936,0.3965909475377462,69
XBI,7,1,regression,A_market_only,random_forest,rmse,0.13293411617598164,0.09219004441553547,68
XBI,7,1,regression,B_market_plus_literature,random_forest,rmse,0.13462881123458148,0.09379318417186369,68
XBI,7,2,classification,A_market_only,random_forest,accuracy,0.48115483329392394,0.3658452467650602,69
XBI,7,2,classification,B_market_plus_literature,random_forest,accuracy,0.4817644945841146,0.3795827507531618,69
XBI,7,2,regression,A_market_only,random_forest,rmse,0.13378132025251266,0.08696572218820797,68
XBI,7,2,regression,B_market_plus_literature,random_forest,rmse,0.1332294680881991,0.08426141352326265,68
XBI,7,3,classification,A_market_only,lasso,accuracy,0.48127678708715427,0.36268569155168245,69
XBI,7,3,classification,B_market_plus_literature,xgboost,accuracy,0.5023060960529868,0.35554537191008917,69
XBI,7,3,regression,A_market_only,random_forest,rmse,0.12861746111755495,0.08060652217418562,68
XBI,7,3,regression,B_market_plus_literature,xgboost,rmse,0.12442986675998358,0.08129523303359369,68
XBI,8,1,classification,A_market_only,lasso,accuracy,0.47593266404827445,0.387193925111225,69
XBI,8,1,classification,B_market_plus_literature,random_forest,accuracy,0.4682464309367105,0.40497872961829284,69
XBI,8,1,regression,A_market_only,xgboost,rmse,0.1521746060442908,0.10569612390851314,67
XBI,8,1,regression,B_market_plus_literature,xgboost,rmse,0.15289915659595715,0.10598197161405289,67
XBI,8,2,classification,A_market_only,lasso,accuracy,0.4756143810864734,0.38606617509222546,69
XBI,8,2,classification,B_market_plus_literature,random_forest,accuracy,0.47900063930807146,0.39600675961942655,69
XBI,8,2,regression,A_market_only,xgboost,rmse,0.15033218100353846,0.10436545431835355,67
XBI,8,2,regression,B_market_plus_literature,xgboost,rmse,0.14808343779714594,0.10078361412372631,67
XBI,8,3,classification,A_market_only,xgboost,accuracy,0.4621603559221707,0.378757848688452,69
XBI,8,3,classification,B_market_plus_literature,random_forest,accuracy,0.4883200655014406,0.3939829459215117,69
XBI,8,3,regression,A_market_only,random_forest,rmse,0.14864135574076726,0.09765813265994022,67
XBI,8,3,regression,B_market_plus_literature,xgboost,rmse,0.1432242882371429,0.0953847497481067,67
